Building Materials & Components Type,Materials & Components Sub-Type,Imports/Exports,Year,Current Prices (£'000),Date,Geographical Region,Type,Unique_Key
" Products & Components",Radiators,Imports,2019,240469,01/01/2019,United Kingdom,External Trade,Products & ComponentsRadiatorsImports201924046901/01/2019United Kingdom
" Products & Components",Radiators,Imports,2020,225483,01/01/2020,United Kingdom,External Trade,Products & ComponentsRadiatorsImports202022548301/01/2020United Kingdom
" Products & Components",Radiators,Exports,2015,40929,01/01/2015,United Kingdom,External Trade,Products & ComponentsRadiatorsExports20154092901/01/2015United Kingdom
" Products & Components",Radiators,Exports,2016,45208,01/01/2016,United Kingdom,External Trade,Products & ComponentsRadiatorsExports20164520801/01/2016United Kingdom
" Products & Components",Radiators,Exports,2017,49243,01/01/2017,United Kingdom,External Trade,Products & ComponentsRadiatorsExports20174924301/01/2017United Kingdom
" Products & Components",Radiators,Exports,2018,50045,01/01/2018,United Kingdom,External Trade,Products & ComponentsRadiatorsExports20185004501/01/2018United Kingdom
" Products & Components",Radiators,Exports,2019,40377,01/01/2019,United Kingdom,External Trade,Products & ComponentsRadiatorsExports20194037701/01/2019United Kingdom
" Products & Components",Radiators,Exports,2020,33733,01/01/2020,United Kingdom,External Trade,Products & ComponentsRadiatorsExports20203373301/01/2020United Kingdom
" Products & Components",Water Heaters,Imports,2015,127898,01/01/2015,United Kingdom,External Trade,Products & ComponentsWater HeatersImports201512789801/01/2015United Kingdom
" Products & Components",Water Heaters,Imports,2016,139385,01/01/2016,United Kingdom,External Trade,Products & ComponentsWater HeatersImports201613938501/01/2016United Kingdom
" Products & Components",Water Heaters,Imports,2017,148614,01/01/2017,United Kingdom,External Trade,Products & ComponentsWater HeatersImports201714861401/01/2017United Kingdom
" Products & Components",Water Heaters,Imports,2018,153555,01/01/2018,United Kingdom,External Trade,Products & ComponentsWater HeatersImports201815355501/01/2018United Kingdom
" Products & Components",Water Heaters,Imports,2019,182645,01/01/2019,United Kingdom,External Trade,Products & ComponentsWater HeatersImports201918264501/01/2019United Kingdom
" Products & Components",Water Heaters,Imports,2020,195521,01/01/2020,United Kingdom,External Trade,Products & ComponentsWater HeatersImports202019552101/01/2020United Kingdom
" Products & Components",Water Heaters,Exports,2015,65808,01/01/2015,United Kingdom,External Trade,Products & ComponentsWater HeatersExports20156580801/01/2015United Kingdom
" Products & Components",Water Heaters,Exports,2016,65569,01/01/2016,United Kingdom,External Trade,Products & ComponentsWater HeatersExports20166556901/01/2016United Kingdom
" Products & Components",Water Heaters,Exports,2017,71045,01/01/2017,United Kingdom,External Trade,Products & ComponentsWater HeatersExports20177104501/01/2017United Kingdom
" Products & Components",Water Heaters,Exports,2018,73064,01/01/2018,United Kingdom,External Trade,Products & ComponentsWater HeatersExports20187306401/01/2018United Kingdom
" Products & Components",Water Heaters,Exports,2019,68379,01/01/2019,United Kingdom,External Trade,Products & ComponentsWater HeatersExports20196837901/01/2019United Kingdom
" Products & Components",Water Heaters,Exports,2020,70439,01/01/2020,United Kingdom,External Trade,Products & ComponentsWater HeatersExports20207043901/01/2020United Kingdom
" Products & Components",Space Heaters,Imports,2015,130099,01/01/2015,United Kingdom,External Trade,Products & ComponentsSpace HeatersImports201513009901/01/2015United Kingdom
" Products & Components",Space Heaters,Imports,2016,140966,01/01/2016,United Kingdom,External Trade,Products & ComponentsSpace HeatersImports201614096601/01/2016United Kingdom
" Products & Components",Space Heaters,Imports,2017,150464,01/01/2017,United Kingdom,External Trade,Products & ComponentsSpace HeatersImports201715046401/01/2017United Kingdom
" Products & Components",Space Heaters,Imports,2018,165358,01/01/2018,United Kingdom,External Trade,Products & ComponentsSpace HeatersImports201816535801/01/2018United Kingdom
" Products & Components",Space Heaters,Imports,2019,166675,01/01/2019,United Kingdom,External Trade,Products & ComponentsSpace HeatersImports201916667501/01/2019United Kingdom
" Products & Components",Space Heaters,Imports,2020,141695,01/01/2020,United Kingdom,External Trade,Products & ComponentsSpace HeatersImports202014169501/01/2020United Kingdom
" Products & Components",Space Heaters,Exports,2015,31490,01/01/2015,United Kingdom,External Trade,Products & ComponentsSpace HeatersExports20153149001/01/2015United Kingdom
" Products & Components",Space Heaters,Exports,2016,32277,01/01/2016,United Kingdom,External Trade,Products & ComponentsSpace HeatersExports20163227701/01/2016United Kingdom
" Products & Components",Space Heaters,Exports,2017,40711,01/01/2017,United Kingdom,External Trade,Products & ComponentsSpace HeatersExports20174071101/01/2017United Kingdom
" Products & Components",Space Heaters,Exports,2018,47546,01/01/2018,United Kingdom,External Trade,Products & ComponentsSpace HeatersExports20184754601/01/2018United Kingdom
" Products & Components",Space Heaters,Exports,2019,56996,01/01/2019,United Kingdom,External Trade,Products & ComponentsSpace HeatersExports20195699601/01/2019United Kingdom
" Products & Components",Space Heaters,Exports,2020,57719,01/01/2020,United Kingdom,External Trade,Products & ComponentsSpace HeatersExports20205771901/01/2020United Kingdom
" Products & Components",Fan Systems,Imports,2015,245360,01/01/2015,United Kingdom,External Trade,Products & ComponentsFan SystemsImports201524536001/01/2015United Kingdom
" Products & Components",Fan Systems,Imports,2016,291210,01/01/2016,United Kingdom,External Trade,Products & ComponentsFan SystemsImports201629121001/01/2016United Kingdom
" Products & Components",Fan Systems,Imports,2017,205348,01/01/2017,United Kingdom,External Trade,Products & ComponentsFan SystemsImports201720534801/01/2017United Kingdom
" Products & Components",Fan Systems,Imports,2018,237937,01/01/2018,United Kingdom,External Trade,Products & ComponentsFan SystemsImports201823793701/01/2018United Kingdom
" Products & Components",Fan Systems,Imports,2019,273399,01/01/2019,United Kingdom,External Trade,Products & ComponentsFan SystemsImports201927339901/01/2019United Kingdom
" Products & Components",Fan Systems,Imports,2020,259549,01/01/2020,United Kingdom,External Trade,Products & ComponentsFan SystemsImports202025954901/01/2020United Kingdom
" Products & Components",Fan Systems,Exports,2015,143119,01/01/2015,United Kingdom,External Trade,Products & ComponentsFan SystemsExports201514311901/01/2015United Kingdom
" Products & Components",Fan Systems,Exports,2016,129268,01/01/2016,United Kingdom,External Trade,Products & ComponentsFan SystemsExports201612926801/01/2016United Kingdom
" Products & Components",Fan Systems,Exports,2017,84271,01/01/2017,United Kingdom,External Trade,Products & ComponentsFan SystemsExports20178427101/01/2017United Kingdom
" Products & Components",Fan Systems,Exports,2018,106124,01/01/2018,United Kingdom,External Trade,Products & ComponentsFan SystemsExports201810612401/01/2018United Kingdom
" Products & Components",Fan Systems,Exports,2019,140893,01/01/2019,United Kingdom,External Trade,Products & ComponentsFan SystemsExports201914089301/01/2019United Kingdom
" Products & Components",Fan Systems,Exports,2020,129924,01/01/2020,United Kingdom,External Trade,Products & ComponentsFan SystemsExports202012992401/01/2020United Kingdom
" Products & Components",Air Conditioning Equipment,Imports,2015,518087,01/01/2015,United Kingdom,External Trade,Products & ComponentsAir Conditioning EquipmentImports201551808701/01/2015United Kingdom
" Products & Components",Air Conditioning Equipment,Imports,2016,585067,01/01/2016,United Kingdom,External Trade,Products & ComponentsAir Conditioning EquipmentImports201658506701/01/2016United Kingdom
" Products & Components",Air Conditioning Equipment,Imports,2017,663142,01/01/2017,United Kingdom,External Trade,Products & ComponentsAir Conditioning EquipmentImports201766314201/01/2017United Kingdom
" Products & Components",Air Conditioning Equipment,Imports,2018,659164,01/01/2018,United Kingdom,External Trade,Products & ComponentsAir Conditioning EquipmentImports201865916401/01/2018United Kingdom
" Products & Components",Air Conditioning Equipment,Imports,2019,665685,01/01/2019,United Kingdom,External Trade,Products & ComponentsAir Conditioning EquipmentImports201966568501/01/2019United Kingdom
" Products & Components",Air Conditioning Equipment,Imports,2020,551145,01/01/2020,United Kingdom,External Trade,Products & ComponentsAir Conditioning EquipmentImports202055114501/01/2020United Kingdom
" Products & Components",Air Conditioning Equipment,Exports,2015,284946,01/01/2015,United Kingdom,External Trade,Products & ComponentsAir Conditioning EquipmentExports201528494601/01/2015United Kingdom
" Products & Components",Air Conditioning Equipment,Exports,2016,340891,01/01/2016,United Kingdom,External Trade,Products & ComponentsAir Conditioning EquipmentExports201634089101/01/2016United Kingdom
" Products & Components",Air Conditioning Equipment,Exports,2017,374499,01/01/2017,United Kingdom,External Trade,Products & ComponentsAir Conditioning EquipmentExports201737449901/01/2017United Kingdom
" Products & Components",Air Conditioning Equipment,Exports,2018,412136,01/01/2018,United Kingdom,External Trade,Products & ComponentsAir Conditioning EquipmentExports201841213601/01/2018United Kingdom
" Products & Components",Air Conditioning Equipment,Exports,2019,403255,01/01/2019,United Kingdom,External Trade,Products & ComponentsAir Conditioning EquipmentExports201940325501/01/2019United Kingdom
" Products & Components",Air Conditioning Equipment,Exports,2020,330377,01/01/2020,United Kingdom,External Trade,Products & ComponentsAir Conditioning EquipmentExports202033037701/01/2020United Kingdom
" Products & Components",Air Purifying Equipment,Imports,2015,78450,01/01/2015,United Kingdom,External Trade,Products & ComponentsAir Purifying EquipmentImports20157845001/01/2015United Kingdom
" Products & Components",Air Purifying Equipment,Imports,2016,97383,01/01/2016,United Kingdom,External Trade,Products & ComponentsAir Purifying EquipmentImports20169738301/01/2016United Kingdom
" Products & Components",Air Purifying Equipment,Imports,2017,104833,01/01/2017,United Kingdom,External Trade,Products & ComponentsAir Purifying EquipmentImports201710483301/01/2017United Kingdom
" Products & Components",Air Purifying Equipment,Imports,2018,128375,01/01/2018,United Kingdom,External Trade,Products & ComponentsAir Purifying EquipmentImports201812837501/01/2018United Kingdom
" Products & Components",Air Purifying Equipment,Imports,2019,159602,01/01/2019,United Kingdom,External Trade,Products & ComponentsAir Purifying EquipmentImports201915960201/01/2019United Kingdom
" Products & Components",Air Purifying Equipment,Imports,2020,157560,01/01/2020,United Kingdom,External Trade,Products & ComponentsAir Purifying EquipmentImports202015756001/01/2020United Kingdom
" Products & Components",Air Purifying Equipment,Exports,2015,229591,01/01/2015,United Kingdom,External Trade,Products & ComponentsAir Purifying EquipmentExports201522959101/01/2015United Kingdom
" Products & Components",Air Purifying Equipment,Exports,2016,280094,01/01/2016,United Kingdom,External Trade,Products & ComponentsAir Purifying EquipmentExports201628009401/01/2016United Kingdom
" Products & Components",Air Purifying Equipment,Exports,2017,253924,01/01/2017,United Kingdom,External Trade,Products & ComponentsAir Purifying EquipmentExports201725392401/01/2017United Kingdom
" Products & Components",Air Purifying Equipment,Exports,2018,277036,01/01/2018,United Kingdom,External Trade,Products & ComponentsAir Purifying EquipmentExports201827703601/01/2018United Kingdom
" Products & Components",Air Purifying Equipment,Exports,2019,284424,01/01/2019,United Kingdom,External Trade,Products & ComponentsAir Purifying EquipmentExports201928442401/01/2019United Kingdom
" Products & Components",Air Purifying Equipment,Exports,2020,260912,01/01/2020,United Kingdom,External Trade,Products & ComponentsAir Purifying EquipmentExports202026091201/01/2020United Kingdom
" Products & Components",Hand Driers,Imports,2015,12131,01/01/2015,United Kingdom,External Trade,Products & ComponentsHand DriersImports20151213101/01/2015United Kingdom
" Products & Components",Hand Driers,Imports,2016,11919,01/01/2016,United Kingdom,External Trade,Products & ComponentsHand DriersImports20161191901/01/2016United Kingdom
" Products & Components",Hand Driers,Imports,2017,12887,01/01/2017,United Kingdom,External Trade,Products & ComponentsHand DriersImports20171288701/01/2017United Kingdom
" Products & Components",Hand Driers,Imports,2018,11929,01/01/2018,United Kingdom,External Trade,Products & ComponentsHand DriersImports20181192901/01/2018United Kingdom
" Products & Components",Hand Driers,Imports,2019,14341,01/01/2019,United Kingdom,External Trade,Products & ComponentsHand DriersImports20191434101/01/2019United Kingdom
" Products & Components",Hand Driers,Imports,2020,11707,01/01/2020,United Kingdom,External Trade,Products & ComponentsHand DriersImports20201170701/01/2020United Kingdom
